Green_Cover_Increase_%,Tree_Density_per_km2,Vehicle_Emission_Reduction_%,Industrial_Control_%,Water_Quality_Improvement_%,Biodiversity_Budget_Million_Rs,PM2.5_Target,Total_Cost_Million_Rs,Implementation_Time_Years
0.16774424364043178,9999.894664082618,41.77600469543518,0.0028733194590968045,0.35285198701829196,99.26875728953475,77.93473471179794,998.5545160897202,11.262341935251431
0.06037074029382901,265.81307285698284,0.04089522418712921,0.00416120513734046,0.01548933135559838,0.07962654513889333,116.08451296498559,5.602309532312032,1.0
0.7347934454582328,9316.030931642692,36.65124896515803,0.47824172963434075,0.6752036521254376,95.5563137030603,80.69807680328063,936.3764266082578,10.733361791505065
0.07070508111757234,238.4229087551871,0.04089522418712921,0.0016636807732582203,0.013053851514436226,18.61939155849786,114.23190597995456,24.410382837809287,1.006815528848791
0.1673563732435704,9623.680093926345,4.122309507818259,0.0010370682587716915,1.1955222405963017,23.463283953896852,108.05566454034303,180.35963889877993,3.7995980875930844
0.09216039724201808,549.134643489054,24.597062765166196,0.14259761668454485,0.06730861759407586,0.07962654513889333,101.1509736613899,504.66213269245657,2.636014017665478
0.3067945241176633,9736.837461438743,2.4502618632468223,0.1479415041176357,0.6650033530299548,21.94061856605768,109.05238686337958,149.3830647630494,3.53665486037425
0.06045589191600215,265.8241677748565,0.04089522418712921,0.024064026152667752,0.01891813089751252,8.870037258052651,115.19475407826185,15.045549924512347,1.0
0.0605247742825795,9082.221480646487,0.04089522418712921,0.004530695708663313,0.07076687813631294,0.07962654513889333,113.36675305125404,50.53230118954748,1.857505558073291
0.05365019976048576,9952.134638596772,40.74703375685557,0.0028733194590968045,0.042861587246248944,99.57652748162654,78.74538622415974,967.6895091922127,11.069055052782499
0.02065983337272037,8946.364155070729,35.66511009536787,0.14323810055159766,0.04652053687997316,90.54182241642211,82.98529906827473,854.6037878375167,9.919862733842589
0.41505369028055494,1097.6546363723085,25.192467822067208,0.0006415331213291409,0.012655580894173669,19.728520542605537,98.44287848802999,550.0279143868914,3.8523471898426602
0.41505369028055494,1082.759203056824,31.830949982769617,0.0025306175642242357,0.012655580894173669,17.021771052107354,94.73444776846566,680.0730034771509,4.3781622073913296
0.16774424364043178,9999.894664082618,41.77600469543518,0.0028349097793765356,0.35285198701829196,9.49039672683812,86.91258997290747,908.775003236632,6.773418145664642
0.3851191414857722,808.259554996304,6.158532440311861,0.1681666780119922,0.04634053922822581,93.90354183380707,102.4777091348875,246.11155391809757,5.6227110987139755
0.056328871724422316,9706.134782441237,24.439306806994853,0.04569460500487649,1.7087967103730597,81.87684247422844,90.01617946211566,649.012884918295,8.844511955241824
0.4033591827966393,1154.3603009172084,29.38663311081344,0.00224335617284303,0.572849567757338,84.53326333105005,89.32466982776938,706.8657303932823,7.632112709633675
0.16603332434267182,1113.9640792919363,16.48784996174297,0.0027917889561720824,0.099418235159066,92.899069036752,96.54898082449452,438.10258208127584,6.586643676548325
0.05365019976048576,9999.894664082618,41.77600469543518,0.0028733194590968045,0.042861587246248944,99.57652748162654,78.11350053084632,988.507728091234,11.181504151737629
0.178373449707049,745.6366872413032,3.616191149835495,0.0025274000099271138,0.008170836608028198,19.765590465656096,111.71086876343406,104.93465393334318,1.5545512879498244
0.01663452081350901,8453.358415994117,23.375283702904174,0.14323810055159766,0.04716672307467976,90.54182241642211,90.51568053479893,606.1506584578196,8.591200590252075
0.021958356816677793,1096.3840369161908,25.173359143079217,0.9860665746171725,1.5595884576828465,91.54153611062102,90.83778151750923,654.564381101378,7.78010471199636
0.05365019976048576,1173.5673283306642,41.77600469543518,0.0028733194590968045,0.20724529489557778,99.43436954028707,80.79089144096984,946.6996890858748,9.44200752905013
0.3067945241176633,1939.319983988274,2.2852500398577758,0.1479415041176357,1.86539665561885,99.37200627385633,103.60313271757445,202.53252815464822,6.072298228452963
0.030810705247677622,8100.563104010715,10.265238759700836,1.3528674237134808,0.19705239989554557,87.99447415667976,98.08368879575434,378.88440884297154,7.297944009716649
0.07184258136722835,1603.6587076148826,42.37492486210859,0.004761708577173854,0.013070111055260361,91.49983754881026,81.11045157421486,950.9476603205621,9.158097158082146
0.07506594349285432,9462.437810973472,8.897721208934312,0.00013703564481138807,0.07166967687563011,87.99447415667976,99.12735314876386,318.09354078735487,7.218857664691818
0.07932760222640535,871.108335745999,9.440130996423703,0.07905335260854618,0.010782463102465709,31.07140003336417,107.09891575353967,230.72927927668186,2.7096175446394755
0.0002034552352518995,1770.5778412283344,31.81697208912333,0.026828076269660724,0.2006297650153004,87.9752186502917,87.78842033580297,736.9920111639819,7.978784910686669
0.9637382440671602,7328.530133828995,3.207422123492779,0.10867432879449548,0.014454466722498477,11.367857622136981,109.90912381101548,163.82290982916788,2.663154636105748
0.1857586741735895,888.3758705181241,1.7140925453649585,0.015802088217920403,0.041823399494331656,11.365236437521773,113.62591186039683,60.478314045043625,1.0
0.07537690462522684,9274.628561841171,0.186912019366276,0.16829150668019985,0.06469053739713257,18.462681823173057,111.28109842730949,78.36201351232876,2.8575459103325396
0.14285017701328606,798.0486364383964,4.645992767795905,1.0019329065130662,0.04567549714358992,83.83369376338143,104.194374129414,218.62942080470165,5.018173780746005
0.02198531493362793,9463.120080938414,16.588412130951454,0.0009430656857630912,0.04386974766036106,88.71701678005358,94.52676836551271,469.58646373593444,8.002827072150533
0.7276564736205302,9516.312278974015,25.18846923363053,0.45684781246276085,0.2433953799503304,89.8943306328963,88.1831166295197,694.9844654545412,9.25232910074831
0.11453242958749671,676.2323693299703,4.950194272969876,0.00042714676602660043,0.0279863553886206,14.692874768913299,111.49535906733607,123.23715328814559,1.4049307115775238
0.06049248036227667,901.859222984878,1.9913622533874427,0.0011738146404536298,0.5311623874069763,20.242232978130307,112.59473059561796,75.60604842923564,1.5161760126283816
0.12202317008372023,8928.326962945965,8.0273365294507,0.016397283514560893,0.025095578728883877,0.0914706248231586,108.54363884800507,212.24934671912305,2.637058236073498
0.014735905183349607,7734.606953850054,14.771282559484614,0.8059033540613685,0.016175604184538783,31.702562796569485,101.45775572372946,390.9577786992887,4.737719182048065
0.18106593148730726,665.3246682535407,29.279026999308293,0.009422130729840116,0.5630136299204996,18.288794872944074,96.37013147227094,624.9771231454457,4.143743202268509
0.11728416085606427,226.9996694637153,15.167141868333568,0.009422130729840116,0.17607398923471845,11.582274713084175,105.78621715960364,324.84809223029333,2.213041222093548
0.07956064756328808,826.2329282568833,8.097145266964123,0.1903136893616806,0.1725293308929639,9.085355549850766,110.02925676086299,187.43480855282692,1.5161500036921587
0.9649148517541967,9389.19155245967,3.0309314950742,0.148923406533844,0.21901037232011694,11.45477133438579,109.29091586357292,175.01795936669504,3.1092850676890023
0.11705111551918373,271.87677776194437,14.912443716716087,0.01211957911787405,0.014686582839789616,33.568424050764904,103.75655073961774,339.61312416598867,3.263911517853637
0.16022974126964185,1176.8115583135605,16.267489279386023,0.9860665746171725,0.5453954927778959,94.14351840969003,95.96129096810589,471.151778482644,6.874345167214864
0.002401265876141867,502.0469612836759,30.501462451611978,0.9339526928204976,0.9143684468904576,96.46070018137078,87.51009481683103,750.8543548018076,8.297277619550481
0.06342190762639327,1957.3389666531548,1.8832947731346046,0.00416120513734046,0.019691658313091692,89.23575834013886,105.53015544791185,140.279655046233,5.065174272372173
0.3836014891404175,847.9774791116362,7.056845640280148,0.07674862098066249,0.04639315933314626,88.83322125108724,102.47950885761982,256.3884519286863,5.4528124941605585
0.02198531493362793,806.2861457485437,16.588412130951454,0.002143019956976868,0.20825025376108347,87.99447415667976,97.1948951194165,428.08145765625846,6.268389248304693
0.18913894943274245,745.6366872413032,4.950194272969876,0.0025469144082630128,0.0884970617262717,19.765590465656096,110.88469507776027,133.3584701910392,1.7072494223643697
0.3729055800948406,9625.354022486797,7.026389624207629,0.016397283514560893,0.0457788501479459,93.55850244329142,99.2984746891568,302.03694530227597,7.4291219256679195
0.14904396315007262,413.1785590773561,3.600169420126835,0.0532446470980108,1.164605845894203,27.20947379846163,110.85430260601693,127.79738025524212,2.0887473989398004
1.0349554568034844,9708.742318881905,34.75811850727336,0.026036694203124565,0.048908732119535094,94.60557532107845,81.86709612094421,891.5741617090162,10.47201296815306
0.001212116821169347,271.2649611919646,32.311841636383,0.007727628246506621,0.19307242146779252,0.699470967379952,96.67920668696927,651.4811495114703,3.3605479678225763
1.1067781314856715,9687.893388194572,8.0273365294507,0.02590283571684167,0.025020405796036274,99.48969349587341,97.36033228153366,364.9671887585897,8.055719951340091
0.07209015339603245,2064.362525779722,0.03768293121773336,0.16583344138138234,0.06469053739713257,84.64163109818259,106.96471374350611,105.26697132363594,4.708162522892291
1.0667366017581363,8736.511780000938,24.108931914036113,0.008526765760021218,0.22429885249405346,96.42986274899357,88.32580865822673,679.2481757778387,9.345848450743732
0.7313057127963779,1328.4374001615447,29.38663311081344,0.008475523559487884,0.572849567757338,84.53326333105005,88.97664549008547,724.3204074110903,7.766246913590461
0.16744881712362122,82.6027098507684,21.818540552252394,0.0007732557701174148,0.20862873697714926,92.96631672547598,93.66253046166699,541.2752109037195,6.938766814367225
0.16744881712362122,82.6027098507684,16.35286805697215,0.0032409850927234973,0.20862873697714926,92.96631672547598,96.94070009417383,432.03579287779274,6.3925697242375925
0.11747900510589918,665.3246682535407,29.279026999308293,0.009422130729840116,0.04958882416343452,23.540563822958077,96.0052601162555,619.3481736900333,4.284570610703374
0.07537690462522684,9274.628561841171,0.03768293121773336,0.16583344138138234,0.06469053739713257,84.64163109818259,104.75396998534707,141.4826390654029,6.151201755473339
0.16237711686069356,883.7513212562176,34.75637599418814,0.015837965757033248,0.006338321957799209,94.32221709578923,85.53475697542426,802.5575632309459,8.420855212772842
1.0349554568034844,1174.2819138477776,34.75811850727336,0.990580588244292,0.04885042440172717,95.10896802770178,84.10158033496333,878.3406945959367,8.934960445040016
0.021188594414774997,9559.85039911674,34.29390806241731,0.002977440107375938,0.014074768203193144,85.0969391545914,84.2426444783572,820.1342268455292,9.605825991775827
0.0011897038974273966,897.260661328301,36.089516557548194,0.9274052502674139,0.047643952578123816,12.752926472107667,92.58726836163787,767.6258629212788,4.575046600850828
0.09343869671727939,549.134643489054,24.284434828578764,0.14287028094589266,1.9572687818668315,3.153177242778149,100.65188887003269,529.9046220240419,3.136845181225029
0.06093600705209627,8298.936368492343,16.3626634632947,0.6116453559452832,0.8184029969041945,7.8811717978479265,102.57813842087137,410.30132889072985,3.9638204148085956
0.11779955142351775,524.1832469134189,6.920760489075508,0.009360806439319469,0.19705239989554557,87.99447415667976,102.99056108006037,238.1571879355457,5.272790872496285
0.6111782131505913,1338.3766997569328,1.851937858456032,0.01282908254124127,0.0039328378707968875,11.255921942710897,113.03804532868735,85.98933831244496,1.2017296168330578
0.0246105460912473,745.6366872413032,12.958365737162385,0.0025274000099271138,0.008170836608028198,18.32204740733773,106.39585163862127,282.6464574407725,2.3704627226818547
0.11747900510589918,665.3246682535407,29.286716821060292,3.3727432421823043,0.04958882416343452,23.540563822958077,94.31898566747806,720.4016034686473,4.789837759596444
0.05333334139239185,9914.169307800097,40.74703375685557,0.026825487066042538,0.04335908671495988,99.73052108307269,78.72990955958065,968.3638607415098,11.072758934219829
0.11190881336867534,665.3246682535407,29.286716821060292,3.506845044574405,0.04958882416343452,25.086609744218574,94.10245716731676,725.6921938748095,4.885584268497117
0.019112083694642318,649.5529054891067,22.990977329943163,0.15101894351583445,0.029125993197661515,89.9289320498583,93.17278777940187,558.9193055643392,6.959666581860354
0.09195850823419856,1336.693181440838,16.092488521692523,2.2522863689824395,0.009399817502641128,88.18009133581636,96.15173939476817,489.0208414205938,6.652902526566392
0.09262664150090158,2295.2754560549542,42.222622848908614,0.00829771116110193,0.6752036521254376,83.81955522717296,81.59938781121792,954.7567076773796,9.036368517010025
0.3067945241176633,1424.2736886229804,2.4533546452302586,0.16756246441600453,0.6650033530299548,12.130091592187288,112.6222750660826,98.66020337372,1.3868681793606772
0.06140603175269617,535.9135727800858,14.765720443160129,1.0397994727666138,0.009998073343384088,88.60141980583009,97.79338639651021,421.00965340371704,6.190217094273012
0.02737948639306287,9062.508248173264,42.222622848908614,0.0028804544217463177,0.042174016043444396,84.03253964539611,79.72572844558198,975.8855360573917,10.25347163408519
0.698000566284136,1448.748405023348,13.473639524566526,0.27648017366247657,0.03956185937421733,91.7537898121322,97.76359962067386,412.25818374327383,6.483587691877387
1.1276672388184523,435.108475940011,43.13687393611719,0.007727628246506621,0.560453069549468,0.699470967379952,89.09216036930191,930.6344789009836,4.887232566961123
0.020364520924511215,1872.98100537039,9.440130996423703,0.16468395823204046,1.927466927842566,99.4003426995139,99.59323532318977,332.43861636566515,6.7049317712728165
0.012372907556080028,658.0910401550759,23.140428291728853,4.211353221339285,0.012417868275786406,78.88506776968464,92.16562638895608,672.1295988471563,7.027812854811007
0.07464606403811899,9052.676795698742,24.33123598606748,0.00013703564481138807,0.07166967687563011,94.13822072496106,89.37820972282286,630.837783849189,8.987318303927834
